"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3QFUFYSY9YFMLBPR17I6YCNP9CC4FG","AA331KS49751Q","Submitted","Sun Nov 05 13:47:55 PST 2017","Sun Nov 05 13:59:11 PST 2017","Fri Nov 10 13:59:11 PST 2017","","","","676","0% (0/0)","0% (0/0)","0% (0/0)","209136"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3QFUFYSY9YFMLBPR17I6YCNP9FIF43","A279YMF6VJ7CCZ","Submitted","Mon Nov 06 10:50:38 PST 2017","Mon Nov 06 10:54:03 PST 2017","Sat Nov 11 10:54:03 PST 2017","","","","205","0% (0/0)","0% (0/0)","0% (0/0)","920558"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3QIYRE09Y3HHH45PCDIH8JPVYZH1NV","AURRE5W328GM6","Submitted","Thu Nov 02 18:23:08 PDT 2017","Thu Nov 02 18:28:29 PDT 2017","Tue Nov 07 17:28:29 PST 2017","","","","321","0% (0/0)","0% (0/0)","0% (0/0)","252282"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3QL2OFSM96I147FNSA71PF8M3DRNCP","A2JKMT1T9OXKP9","Submitted","Sat Nov 04 11:34:55 PDT 2017","Sat Nov 04 11:38:25 PDT 2017","Thu Nov 09 10:38:25 PST 2017","","","","210","0% (0/0)","0% (0/0)","0% (0/0)","596421"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3QXNC7EIPIVWLDGDFKVCCDB1P31096","A3QZFP4ZF7GMS8","Submitted","Sun Nov 05 21:37:57 PST 2017","Sun Nov 05 21:41:55 PST 2017","Fri Nov 10 21:41:55 PST 2017","","","","238","0% (0/0)","0% (0/0)","0% (0/0)","622265"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3R0T90IZ1SCVUFY156U6ZVZP1AACGS","A3DGO2O513UJMO","Approved","Wed Nov 01 22:11:59 PDT 2017","Wed Nov 01 22:25:50 PDT 2017","Mon Nov 06 21:25:50 PST 2017","2017-11-07 05:26:17 UTC","","","831","100% (2/2)","100% (2/2)","100% (2/2)","A3DGO2O513UJMO'"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3R9WASFE2ZG2O8DGM08WS80Y9BJZFY","A2BIA6KZNHIOKQ","Approved","Wed Nov 01 13:50:35 PDT 2017","Wed Nov 01 13:56:19 PDT 2017","Mon Nov 06 12:56:19 PST 2017","2017-11-06 20:57:17 UTC","","","344","100% (1/1)","100% (1/1)","100% (1/1)","489767"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3RANCT1ZVFHVPS7QBBNSSQUYSEVBUO","A352QLA6AIP5J2","Submitted","Fri Nov 03 09:49:46 PDT 2017","Fri Nov 03 09:55:09 PDT 2017","Wed Nov 08 08:55:09 PST 2017","","","","323","0% (0/0)","0% (0/0)","0% (0/0)","313094"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3RGU30DZTA8IU30TQ19NZ4WHO2OMJQ","A3OHSBXTX7UMG0","Submitted","Fri Nov 03 16:18:49 PDT 2017","Fri Nov 03 16:26:06 PDT 2017","Wed Nov 08 15:26:06 PST 2017","","","","437","0% (0/0)","0% (0/0)","0% (0/0)","323181"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3RKNTXVS3MYRPK8JQRWEKBCYB26A4R","A8TEEI0UOIBUN","Approved","Wed Nov 01 20:55:40 PDT 2017","Wed Nov 01 21:01:53 PDT 2017","Mon Nov 06 20:01:53 PST 2017","2017-11-07 04:02:17 UTC","","","373","100% (1/1)","100% (1/1)","100% (1/1)","521472"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3S0TNUHWKTIQ6SYXM4DTRO09YPZ8DU","ARTPM9JT7DA1P","Approved","Wed Nov 01 14:04:08 PDT 2017","Wed Nov 01 14:07:33 PDT 2017","Mon Nov 06 13:07:33 PST 2017","2017-11-06 21:08:17 UTC","","","205","100% (1/1)","100% (1/1)","100% (1/1)","712948"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3S0TNUHWKTIQ6SYXM4DTRO09ZQ18DZ","A1TE0K34301H6T","Submitted","Mon Nov 06 18:51:13 PST 2017","Mon Nov 06 18:54:31 PST 2017","Sat Nov 11 18:54:31 PST 2017","","","","198","0% (0/0)","0% (0/0)","0% (0/0)","834387"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3SEPORI8WNZ7SHW8BKM4E7P7CVMAZC","A1TS2SKXPX7ZED","Approved","Wed Nov 01 15:08:55 PDT 2017","Wed Nov 01 15:13:55 PDT 2017","Mon Nov 06 14:13:55 PST 2017","2017-11-06 22:14:17 UTC","","","300","100% (1/1)","100% (1/1)","100% (1/1)","830843"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3SITXWYCNV9N6W1LGGYFCXT2MDTXBH","A3BBAD8UB2C9HO","Approved","Wed Nov 01 13:50:37 PDT 2017","Wed Nov 01 14:01:37 PDT 2017","Mon Nov 06 13:01:37 PST 2017","2017-11-06 21:02:17 UTC","","","660","100% (1/1)","100% (1/1)","100% (1/1)","349588"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3SKRO2GZ71RG9YKMF0Q1GR8R5H41K9","A7UHLVF8JINUG","Submitted","Fri Nov 03 18:29:34 PDT 2017","Fri Nov 03 18:37:17 PDT 2017","Wed Nov 08 17:37:17 PST 2017","","","","463","0% (0/0)","0% (0/0)","0% (0/0)","421026"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3SKRO2GZ71RG9YKMF0Q1GR8R5L81KL","A37MQE3V7PAGMB","Submitted","Sat Nov 04 14:26:02 PDT 2017","Sat Nov 04 14:30:22 PDT 2017","Thu Nov 09 13:30:22 PST 2017","","","","260","0% (0/0)","0% (0/0)","0% (0/0)","471205"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3SPJ0334213IOKP794XYTZJOWNQJYM","AQ09TR8WM6V68","Approved","Wed Nov 01 13:19:13 PDT 2017","Wed Nov 01 13:24:07 PDT 2017","Mon Nov 06 12:24:07 PST 2017","2017-11-06 20:24:18 UTC","","","294","100% (1/1)","100% (1/1)","100% (1/1)","513135"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3SPJ0334213IOKP794XYTZJOXDKJYX","A3FAZTI3DK9EJ5","Submitted","Fri Nov 03 18:52:24 PDT 2017","Fri Nov 03 18:58:00 PDT 2017","Wed Nov 08 17:58:00 PST 2017","","","","336","0% (0/0)","0% (0/0)","0% (0/0)","214508"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3TR2532VIPUG50F13L26A8ZVXE26JG","A27CK5IRB0EC3Z","Approved","Wed Nov 01 13:40:54 PDT 2017","Wed Nov 01 13:45:30 PDT 2017","Mon Nov 06 12:45:30 PST 2017","2017-11-06 20:46:17 UTC","","","276","100% (1/1)","100% (1/1)","100% (1/1)","603487"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3TVRFO09GKFZJ5NX7TN9Q0P7ZUDLX9","A2FPOHCKJ0LHWZ","Submitted","Fri Nov 03 14:47:29 PDT 2017","Fri Nov 03 14:50:26 PDT 2017","Wed Nov 08 13:50:26 PST 2017","","","","177","0% (0/0)","0% (0/0)","0% (0/0)","536382"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3U0SRXB7CD55A946A7XWEA782K3RNJ","ARG392N6HWZCJ","Approved","Wed Nov 01 12:10:26 PDT 2017","Wed Nov 01 12:11:59 PDT 2017","Mon Nov 06 11:11:59 PST 2017","2017-11-06 19:12:17 UTC","","","93","100% (1/1)","100% (1/1)","100% (1/1)","664442"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3U5JL4WY5K93LXGC11OS4JNWDGB4X8","AZZEX2G6Z1TC2","Submitted","Sun Nov 05 07:10:25 PST 2017","Sun Nov 05 07:15:47 PST 2017","Fri Nov 10 07:15:47 PST 2017","","","","322","0% (0/0)","0% (0/0)","0% (0/0)","238157"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3U5NZHP4LR2SO02GUHYU4VAXF9LHPP","A3EYZHPGLUZA29","Submitted","Fri Nov 03 07:22:46 PDT 2017","Fri Nov 03 07:25:51 PDT 2017","Wed Nov 08 06:25:51 PST 2017","","","","185","0% (0/0)","0% (0/0)","0% (0/0)","606010"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3UN61F00HWP1KKY0671AKT7MBZ1R5R","A1Y508FNU04ZLH","Approved","Wed Nov 01 11:58:19 PDT 2017","Wed Nov 01 12:01:47 PDT 2017","Mon Nov 06 11:01:47 PST 2017","2017-11-06 19:02:20 UTC","","","208","100% (2/2)","100% (2/2)","100% (2/2)","426275"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3UOUJI6MTDE22VARG7FAHNLQCNUXU7","A2G5G1DIUCQ907","Submitted","Fri Nov 03 19:09:25 PDT 2017","Fri Nov 03 19:16:29 PDT 2017","Wed Nov 08 18:16:29 PST 2017","","","","424","0% (0/0)","0% (0/0)","0% (0/0)","189034"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3UWN2HHPUY5HBO4JPWX14KC4OOZSNP","A1UOKIP0B8QSZ7","Approved","Wed Nov 01 19:49:54 PDT 2017","Wed Nov 01 20:00:05 PDT 2017","Mon Nov 06 19:00:05 PST 2017","2017-11-07 03:00:18 UTC","","","611","100% (1/1)","100% (1/1)","100% (1/1)","613758"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3VBEN272MKZB1WNX2SK6E037NPGGSY","A33YYJMZWCB1F5","Submitted","Thu Nov 02 20:07:51 PDT 2017","Thu Nov 02 20:12:46 PDT 2017","Tue Nov 07 19:12:46 PST 2017","","","","295","0% (0/0)","0% (0/0)","0% (0/0)","634511"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3VELCLL3GKJ5TCS8EPZ40EGMWEXF1G","APVIARMQJKJGQ","Submitted","Fri Nov 03 08:42:45 PDT 2017","Fri Nov 03 08:45:57 PDT 2017","Wed Nov 08 07:45:57 PST 2017","","","","192","0% (0/0)","0% (0/0)","0% (0/0)","146978"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3VELCLL3GKJ5TCS8EPZ40EGMWXPF1A","A19YI8PZGYKN6X","Approved","Wed Nov 01 18:31:32 PDT 2017","Wed Nov 01 18:33:25 PDT 2017","Mon Nov 06 17:33:25 PST 2017","2017-11-07 01:34:17 UTC","","","113","100% (2/2)","100% (2/2)","100% (2/2)","256804"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3VJ40NV2QIN089HAFB24TE8VHA3TO2","A1KSKBW4154ZOB","Submitted","Sat Nov 04 21:15:00 PDT 2017","Sat Nov 04 21:18:48 PDT 2017","Thu Nov 09 20:18:48 PST 2017","","","","228","0% (0/0)","0% (0/0)","0% (0/0)","A1KSKBW4154ZOB"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3VNXK88KKCICEEHTIHJ1X61RI3WV9I","AILVT73D7LD0U","Approved","Wed Nov 01 18:00:26 PDT 2017","Wed Nov 01 18:03:10 PDT 2017","Mon Nov 06 17:03:10 PST 2017","2017-11-07 01:03:19 UTC","","","164","100% (1/1)","100% (1/1)","100% (1/1)","364572"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3VP0C6EFSGW668LM6IFYQ0RC1EKM6Z","A2KXY11J5XDLUX","Approved","Thu Nov 02 09:48:11 PDT 2017","Thu Nov 02 09:55:35 PDT 2017","Tue Nov 07 08:55:35 PST 2017","2017-11-07 16:56:18 UTC","","","444","100% (1/1)","100% (1/1)","100% (1/1)","915339"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3W92K5RLWUHTDRFHFR6KLQWPX105VD","AOINGXPSA9NP4","Submitted","Sun Nov 05 07:45:00 PST 2017","Sun Nov 05 07:48:58 PST 2017","Fri Nov 10 07:48:58 PST 2017","","","","238","0% (0/0)","0% (0/0)","0% (0/0)","439578"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3WJ1OXY92AGS8LVL2UMR1NS3EHJ8A0","A2GVTP4DBFQTR8","Submitted","Sun Nov 05 11:33:37 PST 2017","Sun Nov 05 11:40:10 PST 2017","Fri Nov 10 11:40:10 PST 2017","","","","393","0% (0/0)","0% (0/0)","0% (0/0)","747239"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3WMINLGALB3UKOLYJ62W39OM3QYCA3","A1R3S4GZ4P7FBO","Submitted","Thu Nov 02 19:16:03 PDT 2017","Thu Nov 02 19:20:45 PDT 2017","Tue Nov 07 18:20:45 PST 2017","","","","282","0% (0/0)","0% (0/0)","0% (0/0)","685035"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3WR9XG3T63B96IALJOKUAKA8AS674Z","A2Y11ISH88XHKB","Approved","Wed Nov 01 14:34:21 PDT 2017","Wed Nov 01 14:49:06 PDT 2017","Mon Nov 06 13:49:06 PST 2017","2017-11-06 21:49:18 UTC","","","885","100% (1/1)","100% (1/1)","100% (1/1)","996692"
